transacao_id,cliente_id,valor,data,produto
644,633,793.27,2026-02-04,Seguro
645,235,1252.03,2025-10-18,Investimento
646,642,649.53,2026-06-24,Empréstimo
647,30,195.07,2026-01-01,Seguro
648,885,2391.25,2025-10-06,Conta Digital
649,456,692.87,2025-07-01,Conta Digital
650,612,2293.59,2026-03-22,Conta Digital
651,656,3204.85,2025-11-14,Seguro
652,494,2707.55,2025-04-02,Investimento
653,316,1841.6,2025-09-24,Empréstimo
654,311,72.57,2026-06-20,Empréstimo
655,353,1448.08,2025-01-09,Investimento
656,970,3782.25,2025-11-03,Cartão
657,785,2163.57,2025-10-27,Conta Digital
658,237,3987.9,2026-01-18,Empréstimo
659,422,4413.17,2026-03-24,Investimento
660,256,833.08,2026-02-04,Investimento
661,226,1329.64,2026-03-09,Empréstimo
662,530,3827.4,2025-10-06,Seguro
663,665,3719.78,2025-10-03,Investimento
664,193,4270.34,2025-07-06,Empréstimo
665,297,569.57,2026-04-12,Conta Digital
666,464,1375.23,2026-05-19,Empréstimo
667,329,116.59,2025-02-20,Conta Digital
668,23,945.97,2025-04-15,Seguro
669,276,642.7,2026-03-25,Cartão
670,239,469.18,2025-01-16,Investimento
671,223,1722.73,2025-11-16,Investimento
672,381,2329.15,2025-02-02,Seguro
673,83,4220.86,2025-05-30,Cartão
674,273,3882.75,2025-03-15,Conta Digital
675,482,924.39,2025-09-14,Investimento
676,849,82.83,2025-09-12,Investimento
677,790,4875.36,2025-09-11,Cartão
678,204,2314.96,2025-04-07,Conta Digital
679,682,4910.94,2026-04-30,Investimento
680,698,4806.85,2025-11-27,Empréstimo
681,645,3646.62,2026-06-18,Cartão
682,260,2416.52,2025-11-02,Empréstimo
683,370,4439.85,2025-08-12,Cartão
684,242,3171.89,2025-11-29,Cartão
685,172,3976.06,2025-05-03,Investimento
686,809,1230.58,2025-02-13,Conta Digital
687,803,3459.94,2025-06-08,Seguro
688,790,465.61,2025-06-11,Investimento
689,94,3436.0,2025-12-13,Cartão
690,62,1790.48,2025-06-07,Conta Digital
691,811,554.81,2026-05-15,Empréstimo
692,325,4908.75,2025-12-22,Investimento
693,751,980.97,2026-01-22,Seguro
694,742,690.97,2025-02-10,Investimento
695,724,2198.75,2025-10-29,Conta Digital
696,714,2460.66,2025-07-11,Conta Digital
697,357,1631.93,2026-04-25,Seguro
698,889,4160.12,2025-06-14,Cartão
699,544,792.03,2025-10-30,Seguro
700,555,1848.22,2025-01-01,Conta Digital
701,389,3673.62,2025-01-20,Conta Digital
702,878,1833.09,2025-09-02,Seguro
703,739,335.44,2026-02-01,Empréstimo
704,537,3422.46,2025-06-07,Conta Digital
705,290,1626.55,2025-11-26,Cartão
706,99,2625.54,2025-03-10,Cartão
707,856,4690.24,2025-07-02,Cartão
708,207,553.13,2025-07-16,Cartão
709,33,2863.64,2026-02-02,Investimento
710,539,3127.37,2025-09-20,Cartão
711,376,1119.2,2025-03-14,Cartão
712,953,4606.76,2026-05-19,Cartão
713,480,4009.08,2025-03-04,Seguro
714,572,3722.52,2026-03-02,Seguro
715,814,3548.0,2025-09-30,Conta Digital
716,42,3676.82,2025-11-08,Cartão
717,968,1095.18,2026-06-16,Cartão
718,104,3631.36,2026-01-30,Empréstimo
719,198,2640.44,2025-09-12,Conta Digital
720,641,4738.57,2026-03-02,Cartão
721,785,3200.35,2026-01-02,Investimento
722,720,3332.91,2025-04-17,Empréstimo
723,812,918.37,2026-02-16,Conta Digital
724,346,3294.51,2026-03-30,Seguro
725,925,1589.47,2025-11-29,Seguro
726,423,3825.64,2026-03-17,Seguro
727,624,1218.8,2025-08-08,Investimento
728,785,2760.19,2025-09-18,Seguro
729,985,2272.97,2026-02-11,Cartão
730,744,192.62,2025-10-19,Conta Digital
731,17,2597.69,2025-11-06,Cartão
732,308,4922.28,2025-08-08,Seguro
733,23,3862.18,2025-10-10,Conta Digital
734,524,2790.49,2025-06-08,Cartão
735,39,2312.64,2025-06-09,Empréstimo
736,272,1848.07,2025-09-13,Empréstimo
737,263,4059.15,2025-04-05,Conta Digital
738,410,2853.94,2025-08-11,Cartão
739,741,1636.97,2026-05-10,Empréstimo
740,500,4132.01,2025-04-08,Conta Digital
741,658,1515.96,2026-01-26,Cartão
742,799,298.5,2025-12-09,Seguro
743,901,4089.37,2026-03-03,Cartão
744,891,3856.54,2025-01-12,Investimento
745,56,1537.82,2025-02-12,Seguro
746,553,2833.27,2025-12-01,Conta Digital
747,715,1119.57,2025-02-21,Investimento
748,995,2239.17,2026-06-01,Cartão
749,228,2171.04,2026-02-08,Empréstimo
750,136,1694.12,2026-05-03,Conta Digital
751,764,265.57,2026-02-13,Seguro
752,88,2004.66,2026-03-21,Empréstimo
753,781,691.66,2025-07-22,Investimento
754,405,3268.2,2025-07-20,Conta Digital
755,631,4985.45,2026-06-21,Empréstimo
756,249,376.79,2026-03-17,Seguro
757,702,4622.21,2025-04-02,Cartão
758,688,2079.64,2026-01-10,Seguro
759,196,1617.28,2025-01-25,Seguro
760,174,4938.51,2026-03-29,Conta Digital
761,150,2213.51,2025-08-28,Empréstimo
762,702,1881.63,2025-03-29,Cartão
763,758,291.6,2025-06-01,Seguro
764,15,1729.49,2025-04-24,Seguro
765,461,2366.53,2025-12-06,Empréstimo
766,758,2699.27,2025-07-28,Conta Digital
767,536,3756.77,2026-05-10,Conta Digital
768,748,4961.66,2025-01-19,Investimento
769,597,4532.08,2026-06-24,Cartão
770,262,868.19,2025-10-18,Empréstimo
771,809,3488.7,2025-10-05,Cartão
772,477,3280.69,2025-01-09,Cartão
773,398,3308.66,2026-01-04,Cartão
774,20,1476.63,2026-01-31,Empréstimo
775,390,2552.53,2025-04-12,Seguro
776,497,4336.53,2025-04-01,Empréstimo
777,204,2513.24,2026-04-14,Conta Digital
778,949,3568.1,2025-02-10,Empréstimo
779,945,2656.49,2025-12-08,Investimento
780,403,3727.07,2025-01-19,Seguro
781,701,1772.53,2025-11-06,Empréstimo
782,514,1393.87,2025-03-05,Seguro
783,900,1948.11,2025-01-31,Conta Digital
784,972,1415.37,2025-06-05,Seguro
785,919,1976.38,2025-05-21,Cartão
786,748,1923.39,2025-08-21,Investimento
787,247,2873.03,2026-03-13,Seguro
788,932,3034.74,2026-04-05,Conta Digital
789,135,1049.65,2025-05-22,Conta Digital
790,555,3426.56,2025-07-27,Empréstimo
791,317,3448.89,2026-06-21,Empréstimo
792,441,4978.52,2025-05-29,Conta Digital
793,940,807.08,2025-03-11,Conta Digital
794,546,4744.04,2025-05-02,Empréstimo
795,326,4200.82,2025-05-30,Cartão
796,784,1607.06,2026-02-28,Investimento
797,311,2226.16,2025-10-08,Empréstimo
798,798,955.91,2025-05-15,Empréstimo
799,27,3816.99,2025-10-01,Conta Digital
800,581,3069.56,2025-08-26,Empréstimo
801,704,149.9,2025-03-23,Investimento
802,138,2521.58,2026-04-26,Seguro
803,189,4263.6,2026-05-19,Investimento
804,141,835.66,2025-08-20,Cartão
805,419,3827.4,2025-01-16,Seguro
806,974,2076.96,2025-07-27,Empréstimo
807,68,901.85,2026-03-26,Conta Digital
808,502,3445.56,2026-04-14,Empréstimo
809,438,2036.24,2025-02-12,Conta Digital
810,753,4125.16,2025-11-17,Investimento
811,627,4696.91,2026-06-22,Cartão
812,534,564.4,2026-04-13,Cartão
813,899,4979.27,2026-06-16,Conta Digital
814,406,4919.48,2025-02-10,Conta Digital
815,397,2590.31,2025-02-20,Empréstimo
816,299,2208.98,2025-11-08,Seguro
817,473,849.1,2025-10-29,Conta Digital
818,942,291.64,2026-06-14,Empréstimo
819,475,4152.87,2026-04-08,Cartão
820,740,2513.28,2025-07-04,Conta Digital
821,961,4473.75,2025-05-19,Investimento
822,424,1630.84,2025-01-26,Empréstimo
823,465,2959.77,2025-07-26,Investimento
824,93,1265.41,2025-06-17,Cartão
825,94,588.54,2026-04-06,Seguro
826,88,2628.61,2026-01-29,Conta Digital
827,627,4749.77,2026-01-23,Conta Digital
828,390,238.65,2025-06-24,Seguro
829,580,4359.1,2025-06-03,Empréstimo
830,890,740.14,2025-02-22,Investimento
831,316,1561.4,2026-04-02,Seguro
832,642,919.87,2025-05-15,Empréstimo
833,4,3120.35,2025-09-17,Cartão
834,470,2498.19,2026-05-26,Conta Digital
835,827,48.64,2026-05-21,Empréstimo
836,223,2952.53,2026-05-03,Investimento
837,420,2220.54,2025-01-07,Empréstimo
838,904,2745.76,2025-08-01,Cartão
839,190,758.32,2025-12-24,Cartão
840,149,4272.07,2025-11-02,Seguro
841,943,456.76,2025-04-22,Investimento
842,183,823.45,2025-10-19,Conta Digital
843,677,3463.74,2025-07-01,Investimento
844,768,2903.25,2025-02-06,Cartão
845,787,1510.49,2026-01-13,Investimento
846,840,356.98,2026-03-14,Conta Digital
847,67,1478.31,2025-05-18,Cartão
848,712,4299.85,2025-12-04,Conta Digital
849,424,2632.74,2025-08-03,Conta Digital
850,60,564.33,2025-03-31,Investimento
851,742,3449.5,2025-10-22,Investimento
852,624,4242.03,2025-09-23,Conta Digital
853,589,4975.22,2025-12-29,Empréstimo
854,630,2821.92,2026-06-17,Investimento
855,505,4043.74,2025-08-27,Seguro
856,199,27.87,2025-01-25,Investimento
857,641,3987.73,2025-08-01,Conta Digital
858,425,2081.92,2025-12-08,Seguro
859,574,4034.1,2025-08-06,Cartão
860,656,1021.91,2025-10-16,Seguro
861,810,357.82,2025-11-04,Conta Digital
862,564,1633.14,2025-01-07,Cartão
863,703,1679.75,2026-02-10,Conta Digital
864,631,4801.36,2025-06-29,Empréstimo
865,339,4172.45,2026-05-06,Investimento
866,817,197.08,2025-05-20,Investimento
867,160,3143.46,2025-12-10,Investimento
868,803,4074.55,2025-02-27,Conta Digital
869,307,2833.41,2025-11-20,Conta Digital
870,549,113.22,2025-12-06,Seguro
871,68,4848.67,2025-10-15,Cartão
872,348,4918.42,2025-06-19,Conta Digital
873,621,1960.04,2025-04-30,Seguro
874,723,4291.94,2025-02-02,Seguro
875,424,452.25,2025-09-01,Seguro
876,463,4150.7,2025-11-06,Empréstimo
877,538,1525.55,2025-04-25,Seguro
878,804,206.23,2025-07-26,Cartão
879,455,2539.85,2026-05-10,Conta Digital
880,158,967.25,2026-05-11,Conta Digital
881,318,3882.16,2025-05-27,Cartão
882,842,4911.72,2026-06-13,Empréstimo
883,211,3628.36,2026-04-16,Investimento
884,731,4326.75,2025-04-29,Cartão
885,319,4663.04,2025-03-31,Seguro
886,479,4448.15,2025-04-16,Conta Digital
887,785,3301.74,2025-11-16,Cartão
888,592,3797.3,2025-08-03,Seguro
889,206,978.88,2025-10-11,Conta Digital
890,327,3868.48,2025-05-01,Seguro
891,153,804.33,2025-04-28,Cartão
892,982,3122.27,2026-06-11,Cartão
893,212,2721.79,2025-11-23,Seguro
894,145,4717.52,2025-10-18,Conta Digital
895,251,872.95,2025-11-15,Conta Digital
896,914,1706.92,2026-03-31,Cartão
897,134,164.38,2025-02-21,Cartão
898,393,287.92,2026-03-13,Investimento
899,184,3529.29,2026-04-02,Conta Digital
900,365,1575.95,2025-07-22,Conta Digital
901,81,4868.94,2026-04-22,Conta Digital
902,135,482.72,2026-04-25,Cartão
903,467,1565.75,2026-04-22,Investimento
904,238,4738.29,2025-05-28,Conta Digital
905,265,4566.05,2026-02-06,Empréstimo
906,717,4587.98,2025-12-05,Seguro
907,465,2447.78,2025-03-08,Investimento
908,116,1770.18,2026-04-18,Empréstimo
909,290,3844.35,2025-05-11,Conta Digital
910,106,2040.32,2025-04-20,Seguro
911,570,3254.27,2025-11-06,Conta Digital
912,473,2016.07,2026-02-28,Empréstimo
913,636,1233.58,2025-06-12,Investimento
914,394,348.98,2025-08-02,Conta Digital
915,442,3925.88,2026-03-22,Conta Digital
916,807,1724.16,2025-08-30,Empréstimo
917,679,3354.63,2026-05-14,Cartão
918,607,2988.46,2025-11-30,Conta Digital
919,100,4113.67,2025-06-30,Seguro
920,979,2040.85,2025-04-22,Conta Digital
921,790,4102.93,2025-12-02,Investimento
922,661,3307.62,2025-04-03,Empréstimo
923,837,711.81,2025-01-01,Empréstimo
924,677,763.1,2025-10-26,Investimento
925,631,2898.1,2025-07-20,Empréstimo
926,698,4389.58,2025-11-03,Conta Digital
927,814,4567.76,2025-11-08,Investimento
928,736,4913.25,2025-12-19,Cartão
929,597,60.43,2026-06-07,Investimento
930,868,655.23,2025-10-29,Cartão
931,379,4507.36,2025-02-24,Cartão
932,721,2808.95,2026-01-03,Cartão
933,882,1425.4,2025-02-01,Empréstimo
934,443,3517.06,2026-02-08,Seguro
935,729,1926.29,2026-01-26,Investimento
936,559,1071.86,2025-06-27,Investimento
937,143,957.37,2026-01-29,Seguro
938,861,2097.83,2025-10-23,Empréstimo
939,138,77.78,2025-01-17,Empréstimo
940,739,4426.75,2026-03-24,Empréstimo
941,87,703.36,2026-03-02,Investimento
942,916,3948.86,2026-03-12,Conta Digital
943,185,2282.88,2026-03-11,Conta Digital
944,840,2261.23,2025-12-30,Empréstimo
945,191,2135.36,2025-01-08,Conta Digital
946,511,4237.08,2025-08-31,Conta Digital
947,276,2065.97,2026-01-11,Cartão
948,39,2849.38,2026-01-13,Cartão
949,595,2418.03,2025-03-23,Empréstimo
950,748,3661.84,2025-10-14,Investimento
951,530,409.61,2025-04-01,Empréstimo
952,484,3160.7,2025-03-21,Conta Digital
953,818,2906.55,2025-02-24,Seguro
954,548,3897.07,2026-04-26,Investimento
955,525,4532.15,2025-12-06,Investimento
956,362,4803.69,2025-10-29,Seguro
957,172,195.92,2025-11-08,Conta Digital
958,267,325.86,2026-04-30,Conta Digital
959,174,2872.84,2025-10-26,Conta Digital
960,28,1448.34,2025-03-26,Empréstimo
961,518,402.77,2025-10-12,Seguro
962,136,3086.67,2025-10-09,Seguro
963,15,3712.32,2025-06-28,Conta Digital
964,757,772.66,2026-04-03,Seguro
965,828,893.49,2025-08-30,Investimento
966,186,4000.87,2025-02-03,Seguro
967,87,4837.38,2025-06-07,Investimento
968,771,4968.06,2026-01-28,Empréstimo
969,677,2212.12,2025-06-21,Empréstimo
970,592,3677.12,2025-12-20,Cartão
971,658,1336.69,2025-04-29,Cartão
972,172,2330.79,2026-05-03,Seguro
973,488,3735.83,2025-08-28,Investimento
974,700,3533.93,2026-05-01,Seguro
975,149,2661.6,2026-03-22,Cartão
976,296,4637.57,2026-04-05,Investimento
977,695,1592.13,2025-02-12,Cartão
978,940,2665.84,2025-12-29,Investimento
979,626,4591.85,2025-10-07,Seguro
980,277,1350.1,2025-04-11,Seguro
981,671,2929.2,2026-04-18,Empréstimo
982,752,3366.01,2025-07-19,Conta Digital
983,346,3395.04,2025-07-04,Seguro
984,561,72.68,2025-01-09,Cartão
985,13,2068.02,2026-06-22,Cartão
986,702,2240.79,2025-08-13,Seguro
987,258,981.54,2025-01-25,Conta Digital
988,95,303.27,2025-08-11,Conta Digital
989,654,626.51,2025-05-03,Cartão
990,877,3031.34,2026-01-20,Conta Digital
991,823,4836.48,2025-04-24,Empréstimo
992,260,1486.95,2025-03-19,Investimento
993,945,4976.33,2026-03-14,Seguro
994,264,826.59,2025-03-17,Seguro
995,796,330.69,2026-02-02,Seguro
996,62,1306.03,2025-09-29,Empréstimo
997,452,365.6,2025-07-25,Conta Digital
998,403,908.64,2026-05-19,Cartão
999,148,2712.35,2026-03-18,Empréstimo
1000,629,3223.82,2026-03-29,Seguro
1001,106,193.61,2025-03-14,Conta Digital
1002,746,1267.97,2026-04-02,Cartão
1003,919,2498.55,2025-01-01,Cartão
1004,681,1964.61,2025-06-05,Seguro
1005,927,1968.83,2025-01-04,Conta Digital
1006,725,4700.76,2026-05-18,Investimento
1007,447,2031.49,2025-03-13,Conta Digital
1008,232,36.47,2026-05-09,Cartão
1009,581,2685.81,2026-01-03,Seguro
1010,699,1528.08,2025-02-26,Cartão
1011,375,2682.44,2025-12-15,Cartão
1012,862,2309.0,2025-10-24,Empréstimo
1013,181,2781.29,2026-01-29,Empréstimo
1014,307,3485.49,2025-04-20,Seguro
1015,499,442.62,2026-03-25,Empréstimo
1016,144,197.78,2025-01-26,Conta Digital
1017,245,2456.38,2025-03-06,Conta Digital
1018,659,1552.5,2026-04-06,Cartão
1019,38,1709.64,2025-12-12,Cartão
1020,416,608.57,2026-06-20,Investimento
1021,963,3396.83,2025-06-02,Conta Digital
1022,239,4625.58,2025-02-07,Empréstimo
1023,501,3276.08,2026-04-28,Conta Digital
1024,47,1228.56,2025-05-14,Cartão
1025,177,3170.65,2025-11-11,Cartão
1026,468,3063.9,2025-03-07,Cartão
1027,117,2495.77,2025-08-14,Cartão
1028,824,1029.15,2025-12-12,Investimento
1029,333,621.6,2025-05-21,Seguro
1030,857,4824.17,2025-08-07,Cartão
1031,608,883.77,2025-03-06,Cartão
1032,281,723.36,2026-03-02,Empréstimo
1033,714,1862.24,2025-06-18,Investimento
1034,250,4629.86,2025-02-11,Empréstimo
1035,103,3959.44,2026-01-21,Empréstimo
1036,17,4400.54,2025-03-24,Cartão
1037,8,913.48,2025-04-02,Conta Digital
1038,909,1432.98,2026-05-03,Empréstimo
1039,212,732.58,2025-10-05,Conta Digital
1040,462,2071.92,2025-06-28,Conta Digital
1041,709,207.35,2025-07-04,Investimento
1042,627,4752.48,2025-11-05,Seguro
1043,429,42.76,2025-08-30,Empréstimo
1044,121,4933.29,2025-04-08,Conta Digital
1045,371,4316.4,2026-06-04,Empréstimo
1046,476,3856.25,2025-08-02,Seguro
1047,55,984.72,2025-06-02,Investimento
1048,510,898.09,2025-02-14,Cartão
1049,661,1833.68,2025-08-03,Investimento
1050,258,1684.79,2026-04-10,Cartão
1051,107,3707.28,2025-06-30,Empréstimo
1052,805,164.74,2026-06-12,Cartão
1053,73,4477.49,2026-04-01,Conta Digital
1054,594,1643.34,2025-07-23,Seguro
1055,236,3899.3,2025-11-30,Empréstimo
1056,101,1200.85,2026-02-27,Empréstimo
1057,385,4459.0,2025-03-17,Investimento
1058,600,2432.35,2026-03-23,Empréstimo
1059,222,4640.88,2026-04-11,Empréstimo
1060,397,1879.96,2026-04-14,Empréstimo
1061,648,1805.78,2025-10-04,Empréstimo
1062,344,653.51,2025-03-03,Seguro
1063,140,573.32,2026-04-22,Investimento
1064,429,872.58,2025-12-18,Empréstimo
1065,908,1489.9,2025-06-10,Conta Digital
1066,928,866.28,2025-08-24,Cartão
1067,422,4287.73,2026-05-16,Empréstimo
1068,606,2377.98,2026-04-19,Seguro
1069,15,3655.49,2025-09-10,Empréstimo
1070,336,2182.56,2025-08-16,Conta Digital
1071,969,761.87,2025-01-06,Investimento
1072,46,219.49,2026-04-27,Conta Digital
1073,35,2139.97,2026-02-08,Investimento
1074,830,3994.13,2025-04-11,Investimento
1075,508,1217.75,2025-01-13,Investimento
1076,973,1105.67,2026-01-03,Seguro
1077,245,3245.25,2025-04-03,Cartão
1078,492,3351.8,2025-06-15,Investimento
1079,879,2860.5,2025-01-25,Investimento
1080,475,3863.74,2026-02-20,Empréstimo
1081,809,4360.33,2026-04-21,Cartão
1082,882,3143.98,2026-01-30,Seguro
1083,544,182.92,2026-03-13,Seguro
1084,715,4731.56,2025-08-01,Cartão
1085,636,4406.62,2025-02-26,Conta Digital
1086,969,4551.82,2026-01-08,Cartão
1087,114,1927.12,2026-04-22,Conta Digital
1088,42,1840.54,2025-06-29,Conta Digital
1089,722,353.69,2025-07-29,Empréstimo
1090,343,1208.39,2025-04-27,Investimento
1091,756,4696.96,2025-08-03,Empréstimo
1092,329,1776.5,2025-10-01,Conta Digital
1093,697,2126.19,2025-02-25,Cartão
1094,382,1739.23,2026-05-13,Conta Digital
1095,540,4151.21,2026-04-27,Conta Digital
1096,695,4130.39,2025-10-27,Investimento
1097,636,1853.37,2025-03-09,Empréstimo
1098,914,4422.22,2025-03-31,Cartão
1099,401,4491.77,2025-10-23,Cartão
1100,112,840.54,2025-04-25,Empréstimo
1101,509,769.48,2025-07-29,Conta Digital
1102,975,3143.84,2025-10-28,Investimento
1103,993,3418.37,2025-05-16,Investimento
1104,356,2112.25,2025-01-22,Seguro
1105,194,333.49,2025-08-26,Conta Digital
1106,661,1692.67,2025-12-18,Seguro
1107,498,2974.92,2026-04-01,Investimento
1108,312,2844.91,2025-11-10,Empréstimo
1109,809,1314.84,2026-05-11,Seguro
1110,995,1454.97,2025-02-18,Empréstimo
1111,362,1436.22,2025-06-20,Conta Digital
1112,947,820.73,2025-10-20,Empréstimo
1113,997,893.29,2025-06-07,Empréstimo
1114,244,602.25,2025-11-21,Conta Digital
1115,130,2215.63,2026-01-14,Empréstimo
1116,211,2821.19,2025-02-05,Seguro
1117,353,756.76,2026-04-05,Conta Digital
1118,999,829.74,2025-11-05,Cartão
1119,943,144.13,2026-05-27,Empréstimo
1120,971,2301.04,2025-11-24,Empréstimo
1121,5,4851.35,2026-06-04,Seguro
1122,663,3533.15,2026-05-01,Seguro
1123,993,4721.17,2025-05-31,Conta Digital
1124,747,4536.27,2026-03-29,Seguro
1125,706,579.33,2026-05-06,Cartão
1126,143,3396.48,2025-04-30,Seguro
1127,26,2020.12,2025-08-14,Investimento
1128,366,480.56,2025-02-26,Conta Digital
1129,657,991.85,2026-06-24,Empréstimo
1130,801,4679.61,2025-10-12,Empréstimo
1131,24,436.28,2026-04-02,Cartão
1132,1000,2568.7,2025-07-19,Investimento
1133,326,3023.8,2026-06-08,Cartão
1134,931,3340.5,2026-02-12,Empréstimo
1135,734,4271.94,2026-01-14,Investimento
1136,382,80.71,2025-12-20,Seguro
1137,316,4888.07,2025-03-31,Empréstimo
1138,746,4441.27,2026-03-02,Investimento
1139,296,835.68,2026-03-11,Investimento
1140,143,4180.85,2025-03-30,Empréstimo
1141,213,1530.09,2026-06-22,Seguro
1142,68,4667.1,2026-01-20,Cartão
1143,7,2059.11,2025-10-07,Investimento
1144,180,2787.95,2025-05-21,Empréstimo
1145,191,4164.77,2025-10-24,Conta Digital
1146,503,230.32,2025-11-06,Conta Digital
1147,312,2480.62,2026-04-20,Empréstimo
1148,28,3960.27,2025-06-07,Seguro
1149,308,4781.01,2026-04-29,Cartão
1150,670,3336.25,2025-10-22,Investimento
1151,184,2469.59,2025-09-08,Cartão
1152,123,3828.3,2026-05-20,Cartão
1153,614,3732.92,2026-05-08,Conta Digital
1154,447,4344.36,2026-05-03,Cartão
1155,383,2572.38,2025-01-18,Seguro
1156,167,2916.64,2025-05-30,Seguro
1157,473,4394.02,2025-05-19,Seguro
1158,168,283.38,2026-01-05,Investimento
1159,652,4562.28,2025-12-31,Cartão
1160,297,1472.49,2025-03-20,Conta Digital
1161,199,3836.88,2025-07-07,Cartão
1162,614,3768.09,2025-11-27,Seguro
1163,847,4228.07,2025-11-05,Seguro
1164,702,3495.88,2026-01-07,Cartão
1165,548,2908.63,2025-05-28,Cartão
1166,141,2600.49,2026-01-17,Investimento
1167,422,1714.76,2025-06-16,Cartão
1168,224,789.68,2025-08-15,Empréstimo
1169,815,4487.34,2026-06-23,Conta Digital
1170,730,2764.54,2025-04-27,Investimento
1171,472,4581.84,2025-04-30,Empréstimo
1172,946,106.55,2025-12-23,Seguro
1173,708,1825.59,2026-03-29,Conta Digital
1174,536,3822.68,2025-12-17,Empréstimo
1175,727,1537.33,2025-05-02,Empréstimo
1176,132,4286.94,2025-05-26,Empréstimo
1177,315,644.21,2025-05-14,Cartão
1178,436,3460.27,2025-04-25,Cartão
1179,20,3877.97,2026-03-18,Cartão
1180,202,556.93,2026-06-10,Conta Digital
1181,61,2356.03,2025-09-17,Cartão
1182,68,1522.2,2025-01-11,Cartão
1183,802,636.49,2025-07-30,Conta Digital
1184,923,1016.12,2025-12-26,Cartão
1185,93,744.87,2025-10-12,Conta Digital
1186,357,1773.97,2026-05-28,Conta Digital
1187,248,2534.45,2025-03-11,Cartão
1188,840,2899.11,2025-01-15,Conta Digital
1189,223,3584.74,2025-10-16,Empréstimo
1190,924,3775.01,2025-01-05,Cartão
1191,947,1085.8,2026-06-01,Investimento
1192,376,3496.7,2025-07-09,Investimento
1193,690,4789.58,2025-07-05,Seguro
1194,389,2131.98,2026-06-11,Empréstimo
1195,418,581.97,2025-11-18,Cartão
1196,478,569.37,2025-05-20,Investimento
1197,781,1819.03,2025-10-23,Conta Digital
1198,740,222.23,2025-12-02,Investimento
